,,,Julgane,CrocodyleTV,ZeratoR,_Linca,DFG_DrFeelgood,nemenems,SakorRos,Wingobear,Mynth0s,Elspawn,Pepito_kawazakii,Bytell2,Angle_Droit,NakaStream,Onutrem,TheGuill84,aypierre,Grimkujow,Brybry___,nisqylegoat,LadySundae,Theorus_,Mickaplow,JimmyBoyyy,KennyStream,Horty_,Brybry_,GotagaTV,Bebesukita,Fukano,ChloeRamdani,AntoineDaniel_,Maxouzboub,Terraciid,HarryLafranc,Etoiles,Gom4rt_,Kaatsup,HexakiI
deino,normal,isShiny,0,0,0,0,False,0,0,0.0,0,0,0,0,False,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0
deino,normal,status,0,0,0,0,CAUGHT,0,0,0.0,0,0,0,0,CAUGHT,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,SEEN,0,0,0,0,0,CAUGHT,0,0,0
delcatty,normal,caughtTimestamp,1739501249281,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1739490774531
delcatty,normal,discoveredTimestamp,1739501249281,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1739490774531
delcatty,normal,isShiny,False,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
delcatty,normal,status,CAUGHT,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAUGHT
delphox,normal,caughtTimestamp,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1739306420481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
delphox,normal,discoveredTimestamp,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1739306420481,0,0,0,0,0,1739316085709,0,0,0,0,0,0,0,0,0
delphox,normal,isShiny,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0
delphox,normal,status,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,CAUGHT,0,0,0,0,0,SEEN,0,0,0,0,0,0,0,0,0
dewgong,normal,caughtTimestamp,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1739479558553,0,0,0,1739457595821,1739494766480,0,1739317028123,0,0,0,1739391074564,0,0,1739491555380
dewgong,normal,discoveredTimestamp,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1739479558553,0,0,0,1739457595821,1739494766480,0,1739317028123,0,0,0,1739391074564,0,0,1739491555380
dewgong,normal,isShiny,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,False,0,0,0,False,True,0,False,0,0,0,True,0,0,True
dewgong,normal,status,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,CAUGHT,0,0,0,CAUGHT,CAUGHT,0,CAUGHT,0,0,0,CAUGHT,0,0,CAUGHT
dewott,hisuibias,caughtTimestamp,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1739309096394,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1739389517900,0,0,0
dewott,hisuibias,discoveredTimestamp,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1739309096394,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1739389517900,0,0,0
dewott,hisuibias,isShiny,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0
dewott,hisuibias,status,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,CAUGHT,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAUGHT,0,0,0
dewpider,normal,caughtTimestamp,0,1739323137600,0,1739407101134,1739309738329,0,1739395270668,0.0,1739351877013,0,0,0,0,1739383522936,0,0,0,1739389213341,0.0,0,0,0,0,0,0,1739394519813,1739390220955,1739403445496,0,1739492367275,0,1739402892246,0,0,0,1739399832163,0,0,1739371817119
dewpider,normal,discoveredTimestamp,1739316411613,1739323137600,0,1739407101134,1739309738329,0,1739395270668,0.0,1739351877013,0,0,0,0,1739383522936,0,0,0,1739389213341,0.0,0,0,0,0,0,0,1739394519813,1739390220955,1739403445496,0,1739335972056,0,1739402892246,0,0,0,1739399832163,0,0,1739371817119
dewpider,normal,isShiny,False,False,0,False,False,0,False,0.0,False,0,0,0,0,False,0,0,0,False,0.0,0,0,0,0,0,0,False,True,False,0,False,0,False,0,0,0,False,0,0,False
dewpider,normal,status,SEEN,CAUGHT,0,CAUGHT,CAUGHT,0,CAUGHT,0.0,CAUGHT,0,0,0,0,CAUGHT,0,0,0,CAUGHT,0.0,0,0,0,0,0,0,CAUGHT,CAUGHT,CAUGHT,0,CAUGHT,0,CAUGHT,0,0,0,CAUGHT,0,0,CAUGHT
dhelmise,normal,caughtTimestamp,0,0,0,1739463289210,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1739459601288,0,0,0,0,0,0
dhelmise,normal,discoveredTimestamp,0,0,0,1739463289210,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1739459601288,0,0,0,0,0,0
dhelmise,normal,isShiny,0,0,0,False,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0
dhelmise,normal,status,0,0,0,CAUGHT,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAUGHT,0,0,0,0,0,0
dialga,normal,caughtTimestamp,0,0,0,0,0,0,1739460732076,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dialga,normal,discoveredTimestamp,0,0,0,0,0,0,1739460732076,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dialga,normal,isShiny,0,0,0,0,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dialga,normal,status,0,0,0,0,0,0,CAUGHT,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
diggersby,normal,caughtTimestamp,1739409546534,0,1739302723656,0,0,1739484140526,1739405004788,0.0,1739349953474,0,0,0,1739480447722,1739381943841,0,0,0,0,0.0,0,1739322968705,0,0,0,1739304895374,0,1739391615801,1739332334606,0,1739493310973,0,1739323146415,0,0,0,0,0,0,0
diggersby,normal,discoveredTimestamp,1739409496781,0,1739302723656,0,0,1739484140526,1739405004788,0.0,1739349953474,0,0,0,1739480447722,1739381943841,0,0,0,1739455808607,0.0,0,1739322968705,0,0,0,1739304895374,0,1739391615801,1739332334606,0,1739303984983,0,1739323146415,0,0,0,0,0,0,0
diggersby,normal,isShiny,False,0,False,0,0,False,False,0.0,False,0,0,0,False,False,0,0,0,False,0.0,0,False,0,0,0,False,0,False,False,0,False,0,False,0,0,0,0,0,0,0
diggersby,normal,status,CAUGHT,0,CAUGHT,0,0,CAUGHT,CAUGHT,0.0,CAUGHT,0,0,0,CAUGHT,CAUGHT,0,0,0,SEEN,0.0,0,CAUGHT,0,0,0,CAUGHT,0,CAUGHT,CAUGHT,0,CAUGHT,0,CAUGHT,0,0,0,0,0,0,0
diglett,alola,caughtTimestamp,1739400931493,0,0,0,1739305403976,0,1739391169662,0.0,1739376346339,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1739457795155,0,1739305635054,0,0,1739431659631,0,0,0,0,0,1739412716235,0,0,1739437413670
diglett,alola,discoveredTimestamp,1739400849344,0,0,0,1739305403976,1739322235606,1739391169662,0.0,1739376346339,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1739457795155,0,1739305635054,0,0,1739431243128,0,0,0,0,0,1739412716235,0,0,1739437413670
diglett,alola,isShiny,False,0,0,0,False,False,False,0.0,False,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,False,0,False,0,0,False,0,0,0,0,0,False,0,0,False
diglett,alola,status,CAUGHT,0,0,0,CAUGHT,SEEN,CAUGHT,0.0,CAUGHT,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,CAUGHT,0,CAUGHT,0,0,CAUGHT,0,0,0,0,0,CAUGHT,0,0,CAUGHT
diglett,normal,caughtTimestamp,0,0,1739303170365,0,0,0,1739306903978,0.0,0,0,1739476191226,0,1739311984749,0,0,0,0,0,0.0,0,0,0,1739453062995,1739398511467,0,0,0,1739426367971,0,1739496602464,0,1739381145990,0,0,0,0,0,0,0
diglett,normal,discoveredTimestamp,0,0,1739303170365,0,0,0,1739306903978,0.0,0,0,1739476191226,0,1739311984749,0,0,0,0,0,0.0,0,0,0,1739453062995,1739398511467,0,0,0,1739426367971,0,1739302466049,0,1739307183747,0,0,0,0,0,0,0
diglett,normal,isShiny,0,0,False,0,0,0,False,0.0,0,0,False,0,False,0,0,0,0,0,0.0,0,0,0,False,False,0,0,0,False,0,False,0,False,0,0,0,0,0,0,0
diglett,normal,status,0,0,CAUGHT,0,0,0,CAUGHT,0.0,0,0,CAUGHT,0,CAUGHT,0,0,0,0,0,0.0,0,0,0,CAUGHT,CAUGHT,0,0,0,CAUGHT,0,CAUGHT,0,CAUGHT,0,0,0,0,0,0,0
dipplin,normal,caughtTimestamp,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1739316908429
dipplin,normal,discoveredTimestamp,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1739316908429
dipplin,normal,isShiny,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
dipplin,normal,status,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAUGHT
ditto,normal,caughtTimestamp,1739414087578,0,0,0,1739497077573,1739486774743,1739304807226,0.0,0,0,0,1739368126725,0,1739384368932,0,1739467798352,0,0,0.0,0,0,0,0,1739305103271,0,1739387598309,0,1739404836663,0,1739423119124,0,1739484798337,0,0,0,1739421075578,0,0,0
ditto,normal,discoveredTimestamp,1739414087578,0,0,0,1739497077573,1739486774743,1739304807226,0.0,0,0,0,1739368126725,0,1739384368932,0,1739467798352,0,0,0.0,0,0,0,0,1739305103271,0,1739387598309,0,1739404836663,0,1739317069227,0,1739484798337,0,0,0,1739421075578,0,0,0
ditto,normal,isShiny,False,0,0,0,False,False,False,0.0,0,0,0,False,0,False,0,False,0,0,0.0,0,0,0,0,False,0,False,0,False,0,False,0,False,0,0,0,False,0,0,0
ditto,normal,status,CAUGHT,0,0,0,CAUGHT,CAUGHT,CAUGHT,0.0,0,0,0,CAUGHT,0,CAUGHT,0,CAUGHT,0,0,0.0,0,0,0,0,CAUGHT,0,CAUGHT,0,CAUGHT,0,CAUGHT,0,CAUGHT,0,0,0,CAUGHT,0,0,0
dodrio,normal,caughtTimestamp,0,0,0,0,1739499526198,0,1739399209204,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1739496658629,0,1739491051639,0,0,0,1739417446377,0,0,1739317653445
dodrio,normal,discoveredTimestamp,0,0,0,0,1739499526198,1739320289726,1739399209204,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1739320289325,0,1739491051639,0,0,0,1739417446377,0,0,1739317653445
dodrio,normal,isShiny,0,0,0,0,False,False,False,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,False,0,False,0,0,0,False,0,0,False
dodrio,normal,status,0,0,0,0,CAUGHT,SEEN,CAUGHT,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,CAUGHT,0,CAUGHT,0,0,0,CAUGHT,0,0,CAUGHT
doduo,normal,caughtTimestamp,1739399242715,0,1739475236249,0,1739323698995,0,1739384794681,0.0,0,0,0,0,0,0,0,1739399248822,0,0,0.0,0,0,0,0,1739393178928,0,0,0,0,0,1739490846281,0,1739405836499,0,0,0,1739410858776,1739341953619,0,0
doduo,normal,discoveredTimestamp,1739399242715,0,1739475236249,0,1739323698995,0,1739384794681,0.0,0,0,0,0,0,0,0,1739399248822,0,0,0.0,0,0,0,0,1739393178928,0,0,0,0,0,1739316402851,0,1739405836499,0,0,0,1739410858776,1739341953619,0,0
doduo,normal,isShiny,False,0,False,0,False,0,False,0.0,0,0,0,0,0,0,0,False,0,0,0.0,0,0,0,0,False,0,0,0,0,0,False,0,False,0,0,0,False,False,0,0
doduo,normal,status,CAUGHT,0,CAUGHT,0,CAUGHT,0,CAUGHT,0.0,0,0,0,0,0,0,0,CAUGHT,0,0,0.0,0,0,0,0,CAUGHT,0,0,0,0,0,CAUGHT,0,CAUGHT,0,0,0,CAUGHT,CAUGHT,0,0
donphan,normal,caughtTimestamp,0,0,0,0,0,0,1739493378175,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1739329900936,0,1739495931733,0,1739491434127,0,0,0,1739410441594,0,0,1739492397579
donphan,normal,discoveredTimestamp,0,0,0,0,0,0,1739493378175,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1739329900936,0,1739495931733,0,1739491434127,0,0,0,1739410441594,0,0,1739492397579
donphan,normal,isShiny,0,0,0,0,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,False,0,False,0,False,0,0,0,False,0,0,False
donphan,normal,status,0,0,0,0,0,0,CAUGHT,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,CAUGHT,0,CAUGHT,0,CAUGHT,0,0,0,CAUGHT,0,0,CAUGHT
dottler,normal,caughtTimestamp,0,0,0,0,0,0,1739493472430,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dottler,normal,discoveredTimestamp,0,0,0,0,0,0,1739493472430,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dottler,normal,isShiny,0,0,0,0,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dottler,normal,status,0,0,0,0,0,0,CAUGHT,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
doublade,normal,caughtTimestamp,1739481515278,0,1739308026325,0,1739499656805,1739319778936,1739450759784,0.0,0,0,0,0,0,0,0,1739307788929,0,1739395624314,0.0,0,0,0,0,0,0,0,0,0,0,0,1739466640322,1739403729244,0,0,0,1739310825048,0,0,0
doublade,normal,discoveredTimestamp,1739481515278,0,1739308026325,0,1739499656805,1739319778936,1739450759784,0.0,0,0,0,0,0,0,0,1739307788929,0,1739395624314,0.0,0,0,0,0,0,0,0,0,0,0,0,1739466640322,1739403729244,0,0,0,1739310825048,0,0,0
doublade,normal,isShiny,False,0,False,0,False,False,False,0.0,0,0,0,0,0,0,0,False,0,False,0.0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,0,0,False,0,0,0
doublade,normal,status,CAUGHT,0,CAUGHT,0,CAUGHT,CAUGHT,CAUGHT,0.0,0,0,0,0,0,0,0,CAUGHT,0,CAUGHT,0.0,0,0,0,0,0,0,0,0,0,0,0,CAUGHT,CAUGHT,0,0,0,CAUGHT,0,0,0
dragalge,normal,caughtTimestamp,1739389190893,0,0,0,1739319912373,0,1739488133380,0.0,1739356431565,0,0,0,0,0,0,0,0,1739454578694,0.0,0,0,0,0,0,0,0,0,1739493141422,0,1739492029107,0,1739494794030,0,0,0,0,0,0,1739492054631
dragalge,normal,discoveredTimestamp,1739389190893,0,0,0,1739319912373,0,1739488133380,0.0,1739356431565,0,0,0,0,0,0,0,0,1739454578694,0.0,0,0,0,0,0,0,0,0,1739493141422,0,1739492029107,0,1739494794030,0,0,0,0,0,0,1739492054631
dragalge,normal,isShiny,False,0,0,0,False,0,False,0.0,False,0,0,0,0,0,0,0,0,False,0.0,0,0,0,0,0,0,0,0,False,0,False,0,False,0,0,0,0,0,0,False
dragalge,normal,status,CAUGHT,0,0,0,CAUGHT,0,CAUGHT,0.0,CAUGHT,0,0,0,0,0,0,0,0,CAUGHT,0.0,0,0,0,0,0,0,0,0,CAUGHT,0,CAUGHT,0,CAUGHT,0,0,0,0,0,0,CAUGHT
dragapult,normal,caughtTimestamp,0,0,0,1739491275024,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1739497212224,0,0,0,0,0,1739401402664,0,0,0
dragapult,normal,discoveredTimestamp,0,0,0,1739491275024,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1739497212224,0,0,0,0,0,1739401402664,0,0,0
dragapult,normal,isShiny,0,0,0,False,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0
dragapult,normal,status,0,0,0,CAUGHT,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,CAUGHT,0,0,0,0,0,CAUGHT,0,0,0
dragonair,normal,caughtTimestamp,0,0,0,1739466331058,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1739304270362,0,0,0,0,0,0,0,0,0,0,0
dragonair,normal,discoveredTimestamp,0,0,0,1739466331058,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1739304270362,0,0,0,0,0,0,0,0,0,0,0
dragonair,normal,isShiny,0,0,0,False,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0
dragonair,normal,status,0,0,0,CAUGHT,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,CAUGHT,0,0,0,0,0,0,0,0,0,0,0
dragonite,normal,caughtTimestamp,0,0,0,1739466339010,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1739304277329,0,0,0,0,0,0,0,0,0,0,0
dragonite,normal,discoveredTimestamp,0,0,0,1739466339010,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1739304277329,0,0,0,0,0,0,0,0,0,0,0
dragonite,normal,isShiny,0,0,0,False,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0
dragonite,normal,status,0,0,0,CAUGHT,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,CAUGHT,0,0,0,0,0,0,0,0,0,0,0
drakloak,normal,caughtTimestamp,0,0,0,1739491139828,0,1739477812932,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1739497176575,0,0,0,0,0,1739401397367,0,0,0
drakloak,normal,discoveredTimestamp,0,0,0,1739491139828,0,1739477812932,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1739497176575,0,0,0,0,0,1739401397367,0,0,0
drakloak,normal,isShiny,0,0,0,False,0,False,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0
drakloak,normal,status,0,0,0,CAUGHT,0,CAUGHT,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,CAUGHT,0,0,0,0,0,CAUGHT,0,0,0
drapion,normal,caughtTimestamp,1739500228875,0,0,0,1739498085871,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
drapion,normal,discoveredTimestamp,1739500228875,0,0,0,1739498085871,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
drapion,normal,isShiny,False,0,0,0,False,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
drapion,normal,status,CAUGHT,0,0,0,CAUGHT,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dratini,normal,caughtTimestamp,0,0,0,1739462407529,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1739300674830,0,0,0,0,0,0,0,0,0,0,0
dratini,normal,discoveredTimestamp,0,0,0,1739462407529,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1739300674830,0,0,0,0,0,0,0,0,0,0,0
dratini,normal,isShiny,0,0,0,False,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dratini,normal,status,0,0,0,CAUGHT,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,CAUGHT,0,0,0,0,0,0,0,0,0,0,0
dreepy,normal,caughtTimestamp,0,1739473888528,0,1739491101644,0,1739467488914,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1739496901723,0,0,0,0,0,1739401376261,0,0,0
dreepy,normal,discoveredTimestamp,0,1739473888528,0,1739491101644,0,1739467488914,0,0.0,0,0,0,0,0,0,0,0,1739306179822,0,0.0,0,0,0,0,0,0,0,0,0,0,1739496901723,0,0,0,0,0,1739401376261,0,0,0
dreepy,normal,isShiny,0,False,0,False,0,False,0,0.0,0,0,0,0,0,0,0,0,False,0,0.0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0
dreepy,normal,status,0,CAUGHT,0,CAUGHT,0,CAUGHT,0,0.0,0,0,0,0,0,0,0,0,SEEN,0,0.0,0,0,0,0,0,0,0,0,0,0,CAUGHT,0,0,0,0,0,CAUGHT,0,0,0
drifblim,normal,caughtTimestamp,0,0,0,0,1739401267844,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1739474228429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
drifblim,normal,discoveredTimestamp,0,0,0,0,1739401267844,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1739474228429,0,0,0,0,0,0,0,0,1739333044196,0,0,0,0,0,0,0,0,0
drifblim,normal,isShiny,0,0,0,0,False,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,False,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0
drifblim,normal,status,0,0,0,0,CAUGHT,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,CAUGHT,0,0,0,0,0,0,0,0,SEEN,0,0,0,0,0,0,0,0,0
drifloon,normal,caughtTimestamp,0,0,0,0,1739302450568,1739463573461,1739382227342,0.0,0,0,0,0,0,0,0,1739400216011,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1739387886991,0,0
drifloon,normal,discoveredTimestamp,0,0,0,0,1739302450568,1739323176150,1739382227342,0.0,0,0,0,0,0,0,0,1739400216011,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1739314352244,0,0,0,0,0,0,1739387886991,0,0
drifloon,normal,isShiny,0,0,0,0,False,False,False,0.0,0,0,0,0,0,0,0,False,0,0,0.0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0
drifloon,normal,status,0,0,0,0,CAUGHT,CAUGHT,CAUGHT,0.0,0,0,0,0,0,0,0,CAUGHT,0,0,0.0,0,0,0,0,0,0,0,0,0,0,SEEN,0,0,0,0,0,0,CAUGHT,0,0
drilbur,normal,caughtTimestamp,1739306995973,0,1739474407870,1739314518827,1739301774875,1739300848879,1739304314531,0.0,1739356628167,1739315117520,1739395426113,1739309841886,1739401830393,1739315518571,1739453233098,0,0,0,0.0,0,0,0,0,0,1739307279639,1739388208490,0,1739332626680,0,1739303581897,0,1739316913126,0,0,0,1739317962326,1739303822878,0,1739437567675
drilbur,normal,discoveredTimestamp,1739306995973,0,1739474407870,1739314518827,1739301774875,1739300848879,1739304314531,0.0,1739356628167,1739315117520,1739395426113,1739309841886,1739401830393,1739315518571,1739453233098,0,1739304865731,1739477377369,0.0,0,0,0,0,0,1739307279639,1739388208490,0,1739332626680,0,1739303581897,0,1739316913126,0,0,0,1739317962326,1739303822878,0,1739437567675
drilbur,normal,isShiny,False,0,False,False,False,False,False,0.0,False,False,False,False,False,False,False,0,False,False,0.0,0,0,0,0,0,False,False,0,False,0,False,0,False,0,0,0,False,False,0,False
drilbur,normal,status,CAUGHT,0,CAUGHT,CAUGHT,CAUGHT,CAUGHT,CAUGHT,0.0,CAUGHT,CAUGHT,CAUGHT,CAUGHT,CAUGHT,CAUGHT,CAUGHT,0,SEEN,SEEN,0.0,0,0,0,0,0,CAUGHT,CAUGHT,0,CAUGHT,0,CAUGHT,0,CAUGHT,0,0,0,CAUGHT,CAUGHT,0,CAUGHT
drizzile,normal,caughtTimestamp,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1739309189314,0,0,0
drizzile,normal,discoveredTimestamp,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1739309189314,0,0,0
drizzile,normal,isShiny,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0
drizzile,normal,status,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAUGHT,0,0,0
